decade_num,has_trend,sex_ratio_infant,sex_ratio_child,sex_ratio_under5,imr_male,imr_female,imr_both,cmr_male,cmr_female,cmr_both,u5mr_male,u5mr_female,u5mr_both,infant_child_ratio,under5_child_ratio,imr_sex_gap,u5mr_sex_gap,country_freq,method_Average,method_Linear,method_Loess,region_East Asia & Pacific,region_Europe & Central Asia,region_Middle East & South Asia,region_Northern Africa,region_Oceania,region_Sub-Saharan Africa
-1.40607312312073,0.3932091890255931,-0.40297531791884855,-1.3732564630031785,-1.1132476572470904,3.7338419063961816,3.615643049248181,3.208974069076316,2.2811440353276895,2.6090865372757674,2.4468774671632536,2.9284989598870363,2.9680953332217856,2.9520339566698164,-0.9446868775646126,-0.9490547211570541,3.7787743874461204,1.7637839770175494,0.38953984845242506,-0.4041244646325843,1.0374165912768611,-0.7795119555779044,-0.8305305665042139,3.3442802702996937,-0.2439191823242297,-0.12389865694583803,-0.6684870978560468,-0.248850568624199
-0.4942918121895064,0.3932091890255931,0.8517494446664032,0.7942270520554237,1.1965603880381572,-1.0185494296410211,-1.006351771656921,-1.0263915260433227,-0.7761863970746292,-0.7731684234869175,-0.8162898837317297,-0.9624839877289626,-0.9444676186395113,-0.9548742210133777,1.243647221403507,1.2510082473707962,-0.9187255525405419,-0.8483561909763386,0.38953984845242506,-0.4041244646325843,-0.963932916061417,1.282853961179637,-0.8305305665042139,-0.2990180006385608,-0.2439191823242297,-0.12389865694583803,1.4959151840135314,-0.248850568624199
1.3292708096729406,0.3932091890255931,0.22438706337377737,1.2006302111289116,0.6191083767168453,-1.0123371533847634,-0.99207166407431,-1.015567693702102,-0.7789185958524686,-0.7759339631114169,-0.8190765339032882,-0.9587534192269338,-0.9377334311147931,-0.9496995081952543,1.6117953773222342,1.6128962981680928,-0.958647648347794,-0.8716788710477125,0.38953984845242506,-0.4041244646325843,-0.963932916061417,1.282853961179637,-0.8305305665042139,-0.2990180006385608,4.099718564449553,-0.12389865694583803,-0.6684870978560468,-0.248850568624199
-1.40607312312073,0.3932091890255931,-1.1558101754699996,-1.034587163775272,-1.4597188640398775,1.4415119678370598,1.5593075573521935,1.432783181882008,1.0598511816334655,1.1820680910341117,1.103712084472065,1.2397949513020168,1.3465029772696335,1.2935384984612552,-0.934825339367761,-0.9570687677358294,0.5450846270586995,-0.0320623884782474,0.38953984845242506,-0.4041244646325843,1.0374165912768611,-0.7795119555779044,1.2040496043500242,-0.2990180006385608,-0.2439191823242297,-0.12389865694583803,-0.6684870978560468,-0.248850568624199
1.3292708096729406,0.3932091890255931,-0.9048652229529492,0.5232916126730984,-0.3048148413972538,-1.047540052170224,-1.0111118075177914,-1.0437096577892757,-0.7597932044075927,-0.7565751857399214,-0.7995699827023788,-0.9711886475670297,-0.9390802686197367,-0.9574615774224394,0.2333065584330475,0.25784772955919977,-1.0784139357695504,-0.9766309313688954,0.38953984845242506,-0.4041244646325843,-0.963932916061417,1.282853961179637,1.2040496043500242,-0.2990180006385608,-0.2439191823242297,-0.12389865694583803,-0.6684870978560468,-0.248850568624199
-0.4942918121895064,0.3932091890255931,-0.779392746694424,-0.5604501448562027,-0.997757254982828,1.3172664427119047,1.342725925682593,1.2682609302954546,2.111747711101645,2.067040770873898,2.08739959503221,1.5904683904927202,1.6172173157633067,1.6053149457531926,-1.2946110933387038,-1.3069062757755119,0.9576129504003054,0.9125061544123979,0.38953984845242506,-0.4041244646325843,1.0374165912768611,-0.7795119555779044,-0.8305305665042139,-0.2990180006385608,-0.2439191823242297,-0.12389865694583803,1.4959151840135314,-0.248850568624199
-0.4942918121895064,-2.543175561278433,1.9810017309931298,-0.5604501448562027,0.6191083767168453,0.43926473182747144,0.2003173190737108,0.287621720180864,0.3412829030616963,0.33028188668831665,0.3095167855778975,0.3792771501673821,0.24209622321584232,0.314224097631395,-0.9756775914633461,-0.9691184095943108,1.70282540546901,1.460589136089685,0.38953984845242506,2.4744851834425927,-0.963932916061417,-0.7795119555779044,1.2040496043500242,-0.2990180006385608,-0.2439191823242297,-0.12389865694583803,-0.6684870978560468,-0.248850568624199
-1.40607312312073,0.3932091890255931,0.8517494446664032,0.1846223134451918,0.85008918124537,-0.5754070566946328,-0.6065087593438123,-0.6107563641404498,-0.6750950422945705,-0.6791400762539402,-0.7159704775556243,-0.6516032792265657,-0.6737532801458381,-0.6625029467894036,1.104418061877121,1.0937373880568562,-0.30658675016267734,-0.27695052922767593,0.38953984845242506,-0.4041244646325843,-0.963932916061417,1.282853961179637,-0.8305305665042139,3.3442802702996937,-0.2439191823242297,-0.12389865694583803,-0.6684870978560468,-0.248850568624199
0.4174894987417171,0.3932091890255931,0.6008044921493528,0.658759332364261,0.85008918124537,-1.1013797797244582,-1.0777523095699761,-1.102158352431867,-0.7953117885195052,-0.7869961216094142,-0.8330097847610806,-1.0196860380934036,-0.9916069313125391,-1.007915027399143,1.2053980623470155,1.2134094888464013,-1.051799205231382,-0.9766309313688954,0.38953984845242506,-0.4041244646325843,-0.963932916061417,1.282853961179637,-0.8305305665042139,-0.2990180006385608,-0.2439191823242297,-0.12389865694583803,1.4959151840135314,-0.248850568624199
-0.4942918121895064,0.3932091890255931,0.4753320158908277,0.04915459375402918,0.5036179744525828,0.08102346771660614,0.012295902569332143,0.014861145182103542,-0.3690887791765546,-0.4025861138040068,-0.4205855593704251,-0.12932368894253904,-0.19697280339578682,-0.1605558034314303,0.10437001984037508,0.10048987452708585,0.45193307017511286,0.49269791312766537,0.38953984845242506,-0.4041244646325843,1.0374165912768611,-0.7795119555779044,-0.8305305665042139,3.3442802702996937,-0.2439191823242297,-0.12389865694583803,-0.6684870978560468,-0.248850568624199
-1.40607312312073,0.3932091890255931,-0.026557889143273,-0.22178084562829609,0.041656365395533364,-0.2585809676254859,-0.268546213222018,-0.2925356933085627,-0.5685392899588327,-0.5712840308984661,-0.6072911208648435,-0.41657746359875375,-0.43401620426586884,-0.42446615715572555,0.7117408556613991,0.7046316393825225,-0.16020573220275242,-0.14867578883511892,0.38953984845242506,-0.4041244646325843,-0.963932916061417,1.282853961179637,-0.8305305665042139,-0.2990180006385608,-0.2439191823242297,-0.12389865694583803,-0.6684870978560468,4.0184758488944725
-0.4942918121895064,0.3932091890255931,1.1026943971834535,1.3360979308200742,1.4275411925666819,-1.076530674699427,-1.0610921840569298,-1.0805106877494257,-0.7734541982967899,-0.7704028838624182,-0.8135032335601712,-0.9948155814132119,-0.9740980437482717,-0.9859224979221184,0.3050717030173001,0.32839255742604,-0.9852623788859621,-0.8950015511190865,0.38953984845242506,-0.4041244646325843,-0.963932916061417,1.282853961179637,-0.8305305665042139,-0.2990180006385608,-0.2439191823242297,-0.12389865694583803,1.4959151840135314,-0.248850568624199
-0.4942918121895064,0.3932091890255931,-0.40297531791884855,-1.1023210236208532,-0.997757254982828,0.3895665217774094,0.3907187535085245,0.34823518129169956,0.17188657883565195,0.24731569795333663,0.18133087768620726,0.2810388462806248,0.30809126095808115,0.2935252463589013,-0.8217367538149131,-0.8196382946505061,0.3188594174842726,-0.032062388478249056,0.38953984845242506,-0.4041244646325843,1.0374165912768611,-0.7795119555779044,1.2040496043500242,-0.2990180006385608,-0.2439191823242297,-0.12389865694583803,-0.6684870978560468,-0.248850568624199
-0.4942918121895064,0.3932091890255931,-1.0303376992114743,-0.7636517243929466,-1.2287380595113528,1.1536765012971164,1.2403851546738807,1.1340454092643184,1.3358032581952477,1.383952483622563,1.348937299569212,1.1900540379416333,1.2683864019829023,1.2275609100301814,-1.1369497559399153,-1.1490506952158863,0.4785478007132794,0.1778417321641164,0.38953984845242506,-0.4041244646325843,1.0374165912768611,-0.7795119555779044,-0.8305305665042139,3.3442802702996937,-0.2439191823242297,-0.12389865694583803,-0.6684870978560468,-0.248850568624199
