holdercnt,legal_area,grantyear,grantmonth,grantday,grantdayofweek,grantquarter,startyear,startmonth,startday,startdayofweek,startquarter,endyear,endmonth,endday,enddayofweek,endquarter,type_COAL MINING LEASE,type_EXPLORATION LICENCE,survstatus_SURVEYED,survstatus_UNSURVEYED,fmt_tenid_freq,is_live
-0.21746539940658802,3.4672379898920367,-9.395593448793473,-0.2064919529941496,1.8207972182193057,0.8877218696468743,-0.6995894169358039,-8.065978742134753,-1.02583406952728,-0.8992546499634232,0.6269412138277214,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.468839213034952,-9.395593448793473,-0.2064919529941496,1.8207972182193057,0.8877218696468743,-0.6995894169358039,-8.065978742134753,-1.02583406952728,-0.8992546499634232,0.6269412138277214,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.468839213034952,-9.395593448793473,-0.2064919529941496,1.8207972182193057,0.8877218696468743,-0.6995894169358039,-8.065978742134753,-1.02583406952728,-0.8992546499634232,0.6269412138277214,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.468839213034952,-9.395593448793473,-0.2064919529941496,1.8207972182193057,0.8877218696468743,-0.6995894169358039,-8.065978742134753,-1.02583406952728,-0.8992546499634232,0.6269412138277214,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.4672379898920367,-9.395593448793473,-0.2064919529941496,1.8207972182193057,0.8877218696468743,-0.6995894169358039,-8.065978742134753,-1.02583406952728,-0.8992546499634232,0.6269412138277214,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,1.3840466809601473,-9.395593448793473,-0.2064919529941496,1.8207972182193057,0.8877218696468743,-0.6995894169358039,-8.065978742134753,-1.02583406952728,-0.8992546499634232,0.6269412138277214,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.4192012956045996,-9.395593448793473,-0.2064919529941496,1.8207972182193057,0.8877218696468743,-0.6995894169358039,-8.065978742134753,-1.02583406952728,-0.8992546499634232,0.6269412138277214,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.468839213034952,-9.395593448793473,-0.2064919529941496,1.8207972182193057,0.8877218696468743,-0.6995894169358039,-8.065978742134753,-1.02583406952728,-1.013332725008258,-0.07732885337933468,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.468839213034952,-9.395593448793473,-0.2064919529941496,1.8207972182193057,0.8877218696468743,-0.6995894169358039,-8.065978742134753,-1.02583406952728,-1.013332725008258,-0.07732885337933468,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.2094410638827875,-9.256489322735735,-1.6601487850543366,1.8207972182193057,0.8877218696468743,-1.7647377374836173,-8.065978742134753,-1.02583406952728,-1.013332725008258,-0.07732885337933468,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,2.1734496904170433,-9.395593448793473,-0.2064919529941496,1.8207972182193057,0.8877218696468743,-0.6995894169358039,-8.065978742134753,-1.02583406952728,-0.8992546499634232,0.6269412138277214,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,1.3936540198176348,-7.8654480621583485,-1.6601487850543366,-0.13972954302650498,-0.008604735408531747,-1.7647377374836173,-6.87645373606843,0.7259317595835123,-0.44294234978408425,-0.7815989205863907,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.4672379898920367,-7.8654480621583485,1.2471648790660375,-1.540105801059227,0.8877218696468743,1.4307072241598229,-6.757501235461798,-0.1499511549718839,0.5837603256194284,0.6269412138277214,-0.44440365053837877,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,1.930223895008316,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.686928730002107,0.14200981654658149,0.8119164757090979,1.3312112810347774,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,1.9313447512083561,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.686928730002107,0.14200981654658149,0.8119164757090979,1.3312112810347774,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,1.420234323990017,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.686928730002107,0.14200981654658149,0.8119164757090979,1.3312112810347774,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.465636766749123,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.686928730002107,0.14200981654658149,0.8119164757090979,1.3312112810347774,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,1.643444830112312,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.686928730002107,0.14200981654658149,1.0400726257987674,2.7397514154488896,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,1.558580003537838,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.686928730002107,0.14200981654658149,1.0400726257987674,2.7397514154488896,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,2.967656369302683,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.686928730002107,0.14200981654658149,1.0400726257987674,2.7397514154488896,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,0.9997531266606439,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.686928730002107,0.14200981654658149,1.0400726257987674,2.7397514154488896,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.4672379898920367,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.686928730002107,0.14200981654658149,1.4963849259781064,0.6269412138277214,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,1.8980393098357327,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.686928730002107,0.14200981654658149,1.2682287758884367,-0.7815989205863907,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,0.6202632417898845,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.686928730002107,0.14200981654658149,1.2682287758884367,-0.7815989205863907,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,1.560181226680753,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.686928730002107,0.14200981654658149,1.2682287758884367,-0.7815989205863907,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,1.7491255575446751,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.686928730002107,0.14200981654658149,1.2682287758884367,-0.7815989205863907,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.4672379898920367,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.686928730002107,0.14200981654658149,1.4963849259781064,0.6269412138277214,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.4704404361778667,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.686928730002107,0.14200981654658149,1.4963849259781064,0.6269412138277214,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.468839213034952,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.686928730002107,0.4339707880650469,-1.355566950142762,-0.07732885337933468,0.4461848274944442,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,1.3957356099034237,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.2111187275755775,1.309853702620443,-1.355566950142762,-0.7815989205863907,1.3367733055272673,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,1.4474551174195651,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.2111187275755775,1.309853702620443,-1.355566950142762,-0.7815989205863907,1.3367733055272673,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,0.33892833557978996,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-5.2111187275755775,1.309853702620443,-1.355566950142762,-0.7815989205863907,1.3367733055272673,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.472041659320781,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.973213726362314,-1.3177950410457455,-0.10070812464958005,-0.7815989205863907,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.472041659320781,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.973213726362314,-1.3177950410457455,-0.10070812464958005,-0.7815989205863907,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.472041659320781,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.973213726362314,-1.3177950410457455,-0.10070812464958005,-0.7815989205863907,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,2.007883217439674,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.973213726362314,-1.3177950410457455,-0.10070812464958005,-0.7815989205863907,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,2.8619756418703197,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.973213726362314,-1.3177950410457455,-0.10070812464958005,-0.7815989205863907,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.4704404361778667,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.973213726362314,-1.3177950410457455,-0.10070812464958005,-0.7815989205863907,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.468839213034952,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.973213726362314,-1.3177950410457455,0.12744802544008943,0.6269412138277214,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.468839213034952,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.973213726362314,-1.3177950410457455,-0.2147861996944148,-1.4858689877934468,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.4752441056066097,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.973213726362314,-1.3177950410457455,-0.2147861996944148,-1.4858689877934468,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.468839213034952,-4.944261414945837,-0.9333203690242432,0.560458585989856,-0.9049313404639379,-0.6995894169358039,-4.973213726362314,-1.3177950410457455,0.12744802544008943,0.6269412138277214,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.473642882463696,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.973213726362314,-1.3177950410457455,-0.2147861996944148,-1.4858689877934468,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.4832502213211827,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.973213726362314,-1.3177950410457455,-0.2147861996944148,-1.4858689877934468,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.1614043695953495,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.973213726362314,-1.3177950410457455,-0.2147861996944148,-1.4858689877934468,-1.3349921285712019,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,0.6702214038488199,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.854261225755681,-0.1499511549718839,0.6978384006642631,0.6269412138277214,-0.44440365053837877,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,1.8712988833490587,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.854261225755681,-0.1499511549718839,0.6978384006642631,0.6269412138277214,-0.44440365053837877,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,0.013399670625252519,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.854261225755681,-0.1499511549718839,0.5837603256194284,-0.07732885337933468,-0.44440365053837877,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.214244733311531,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.854261225755681,-0.1499511549718839,0.35560417552975887,-1.4858689877934468,-0.44440365053837877,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.444820865891233,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.854261225755681,-0.1499511549718839,0.4696822505745936,-0.7815989205863907,-0.44440365053837877,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,1.7987634749750274,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.854261225755681,-0.1499511549718839,0.5837603256194284,-0.07732885337933468,-0.44440365053837877,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,0.3704724314952075,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.854261225755681,-0.1499511549718839,0.5837603256194284,-0.07732885337933468,-0.44440365053837877,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.468839213034952,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.854261225755681,-0.1499511549718839,0.4696822505745936,-0.7815989205863907,-0.44440365053837877,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.468839213034952,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.854261225755681,-0.1499511549718839,0.35560417552975887,-1.4858689877934468,-0.44440365053837877,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.468839213034952,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.854261225755681,-0.1499511549718839,0.35560417552975887,-1.4858689877934468,-0.44440365053837877,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
-0.21746539940658802,3.4704404361778667,-5.083365541003575,0.15692225502089718,0.7004962117931283,-0.9049313404639379,0.3655589036120095,-4.854261225755681,-0.1499511549718839,0.35560417552975887,-1.4858689877934468,-0.44440365053837877,-1.1037859365359695,-0.0763244231492875,2.000404639880314,-0.807947049633955,-0.3276967611642633,8.273115763993905,-8.273115763993905,8.273115763993905,-8.273115763993905,-2.710505431213761e-20,1
